Ref	Pos	Starts	Ends
R1-81-2_Sequins	256	0	0
R1-81-2_Sequins	257	0	0
R1-81-2_Sequins	258	0	2
R1-81-2_Sequins	259	0	1
R1-81-2_Sequins	260	1	0
R1-81-2_Sequins	261	1	0
R1-81-2_Sequins	262	0	2
R1-81-2_Sequins	263	0	0
R1-81-2_Sequins	264	0	0
R1-81-2_Sequins	265	0	0
R1-81-2_Sequins	266	0	0
R1-81-2_Sequins	267	0	0
R1-81-2_Sequins	268	0	0
R1-81-2_Sequins	269	0	0
R1-81-2_Sequins	270	0	0
R1-81-2_Sequins	271	0	0
R1-81-2_Sequins	272	0	1
R1-81-2_Sequins	273	0	0
R1-81-2_Sequins	274	0	0
R1-81-2_Sequins	275	0	0
R1-81-2_Sequins	276	0	0
R1-81-2_Sequins	277	0	0
R1-81-2_Sequins	278	1	2
R1-81-2_Sequins	279	0	0
R1-81-2_Sequins	280	0	0
R1-81-2_Sequins	281	0	0
R1-81-2_Sequins	282	0	0
R1-81-2_Sequins	283	0	1
R1-81-2_Sequins	284	0	0
R1-81-2_Sequins	285	0	0
R1-81-2_Sequins	286	0	0
R1-81-2_Sequins	287	0	0
R1-81-2_Sequins	288	0	0
R1-81-2_Sequins	289	0	0
R1-81-2_Sequins	290	0	1
R1-81-2_Sequins	291	0	0
R1-81-2_Sequins	292	0	0
R1-81-2_Sequins	293	0	0
R1-81-2_Sequins	294	0	0
R1-81-2_Sequins	295	0	0
R1-81-2_Sequins	296	0	1
R1-81-2_Sequins	297	0	1
R1-81-2_Sequins	298	0	0
R1-81-2_Sequins	299	0	1
R1-81-2_Sequins	300	0	0
R1-81-2_Sequins	301	1	0
R1-81-2_Sequins	302	0	1
R1-81-2_Sequins	303	0	0
R1-81-2_Sequins	304	0	0
R1-81-2_Sequins	305	0	0
R1-81-2_Sequins	306	0	0
R1-81-2_Sequins	307	0	2
R1-81-2_Sequins	308	0	0
R1-81-2_Sequins	309	1	0
R1-81-2_Sequins	310	0	0
R1-81-2_Sequins	311	0	0
R1-81-2_Sequins	312	0	0
R1-81-2_Sequins	313	0	0
R1-81-2_Sequins	314	0	1
R1-81-2_Sequins	315	0	0
R1-81-2_Sequins	316	0	0
R1-81-2_Sequins	317	0	1
R1-81-2_Sequins	318	0	1
R1-81-2_Sequins	319	0	1
R1-81-2_Sequins	320	0	0
R1-81-2_Sequins	321	0	0
R1-81-2_Sequins	322	0	0
R1-81-2_Sequins	323	1	0
R1-81-2_Sequins	324	0	0
R1-81-2_Sequins	325	0	0
R1-81-2_Sequins	326	0	0
R1-81-2_Sequins	327	0	1
R1-81-2_Sequins	328	0	0
R1-81-2_Sequins	329	0	0
R1-81-2_Sequins	330	0	1
R1-81-2_Sequins	331	0	1
R1-81-2_Sequins	332	0	0
R1-81-2_Sequins	333	0	0
R1-81-2_Sequins	334	0	2
R1-81-2_Sequins	335	0	0
R1-81-2_Sequins	336	0	0
R1-81-2_Sequins	337	1	4
R1-81-2_Sequins	338	0	0
R1-81-2_Sequins	339	0	0
R1-81-2_Sequins	340	0	0
R1-81-2_Sequins	341	0	2
R1-81-2_Sequins	342	0	0
R1-81-2_Sequins	343	0	0
R1-81-2_Sequins	344	0	0
R1-81-2_Sequins	345	0	0
R1-81-2_Sequins	346	0	0
R1-81-2_Sequins	347	0	0
R1-81-2_Sequins	348	0	0
R1-81-2_Sequins	349	0	0
R1-81-2_Sequins	350	0	0
R1-81-2_Sequins	351	1	0
R1-81-2_Sequins	352	0	0
R1-81-2_Sequins	353	0	0
R1-81-2_Sequins	354	0	0
R1-81-2_Sequins	355	0	0
R1-81-2_Sequins	356	0	1
R1-81-2_Sequins	357	0	0
R1-81-2_Sequins	358	0	0
R1-81-2_Sequins	359	0	0
R1-81-2_Sequins	360	0	0
R1-81-2_Sequins	361	0	0
R1-81-2_Sequins	362	0	0
R1-81-2_Sequins	363	0	1
R1-81-2_Sequins	364	1	1
R1-81-2_Sequins	365	0	0
R1-81-2_Sequins	366	0	2
R1-81-2_Sequins	367	0	1
R1-81-2_Sequins	368	0	2
R1-81-2_Sequins	369	0	2
R1-81-2_Sequins	370	0	0
R1-81-2_Sequins	371	0	0
R1-81-2_Sequins	372	0	0
R1-81-2_Sequins	373	0	0
R1-81-2_Sequins	374	0	2
R1-81-2_Sequins	375	0	0
R1-81-2_Sequins	376	0	0
R1-81-2_Sequins	377	0	0
R1-81-2_Sequins	378	0	0
R1-81-2_Sequins	379	0	1
R1-81-2_Sequins	380	0	1
R1-81-2_Sequins	381	0	0
R1-81-2_Sequins	382	1	1
R1-81-2_Sequins	383	0	1
R1-81-2_Sequins	384	0	2
R1-81-2_Sequins	385	0	1
R1-81-2_Sequins	386	0	1
R1-81-2_Sequins	387	0	3
R1-81-2_Sequins	388	0	0
R1-81-2_Sequins	389	0	3
R1-81-2_Sequins	390	0	1
R1-81-2_Sequins	391	0	0
R1-81-2_Sequins	392	0	0
R1-81-2_Sequins	393	0	0
R1-81-2_Sequins	394	0	0
R1-81-2_Sequins	395	0	0
R1-81-2_Sequins	396	0	1
R1-81-2_Sequins	397	0	0
R1-81-2_Sequins	398	0	0
R1-81-2_Sequins	399	0	0
R1-81-2_Sequins	400	0	0
R1-81-2_Sequins	401	0	0
R1-81-2_Sequins	402	0	0
R1-81-2_Sequins	403	0	2
R1-81-2_Sequins	404	0	0
R1-81-2_Sequins	405	0	1
R1-81-2_Sequins	406	0	0
R1-81-2_Sequins	407	0	1
R1-81-2_Sequins	408	0	0
R1-81-2_Sequins	409	0	0
R1-81-2_Sequins	410	0	0
R1-81-2_Sequins	411	0	0
R1-81-2_Sequins	412	0	1
R1-81-2_Sequins	413	0	1
R1-81-2_Sequins	414	0	0
R1-81-2_Sequins	415	0	0
R1-81-2_Sequins	416	0	0
R1-81-2_Sequins	417	0	1
R1-81-2_Sequins	418	0	0
R1-81-2_Sequins	419	0	0
R1-81-2_Sequins	420	1	0
R1-81-2_Sequins	421	0	0
R1-81-2_Sequins	422	0	1
R1-81-2_Sequins	423	0	1
R1-81-2_Sequins	424	0	1
R1-81-2_Sequins	425	0	0
R1-81-2_Sequins	426	0	0
R1-81-2_Sequins	427	0	0
R1-81-2_Sequins	428	0	1
R1-81-2_Sequins	429	0	1
R1-81-2_Sequins	430	0	0
R1-81-2_Sequins	431	0	4
R1-81-2_Sequins	432	0	0
R1-81-2_Sequins	433	0	0
R1-81-2_Sequins	434	0	0
R1-81-2_Sequins	435	0	0
R1-81-2_Sequins	436	0	0
R1-81-2_Sequins	437	0	1
R1-81-2_Sequins	438	0	0
R1-81-2_Sequins	439	0	0
R1-81-2_Sequins	440	0	0
R1-81-2_Sequins	441	0	2
R1-81-2_Sequins	442	0	0
R1-81-2_Sequins	443	0	0
R1-81-2_Sequins	444	0	0
R1-81-2_Sequins	445	0	0
R1-81-2_Sequins	446	0	0
R1-81-2_Sequins	447	0	0
R1-81-2_Sequins	448	0	0
R1-81-2_Sequins	449	0	2
R1-81-2_Sequins	450	0	1
R1-81-2_Sequins	451	0	1
R1-81-2_Sequins	452	0	0
R1-81-2_Sequins	453	0	0
R1-81-2_Sequins	454	0	0
R1-81-2_Sequins	455	0	0
R1-81-2_Sequins	456	0	0
R1-81-2_Sequins	457	0	0
R1-81-2_Sequins	458	0	0
R1-81-2_Sequins	459	0	0
R1-81-2_Sequins	460	0	1
R1-81-2_Sequins	461	0	0
R1-81-2_Sequins	462	0	0
R1-81-2_Sequins	463	0	0
R1-81-2_Sequins	464	0	0
R1-81-2_Sequins	465	0	1
R1-81-2_Sequins	466	0	0
R1-81-2_Sequins	467	0	0
R1-81-2_Sequins	468	0	0
R1-81-2_Sequins	469	0	0
R1-81-2_Sequins	470	0	1
R1-81-2_Sequins	471	0	0
R1-81-2_Sequins	472	0	0
R1-81-2_Sequins	473	0	0
R1-81-2_Sequins	474	0	0
R1-81-2_Sequins	475	0	0
R1-81-2_Sequins	476	1	0
R1-81-2_Sequins	477	0	3
R1-81-2_Sequins	478	0	1
R1-81-2_Sequins	479	0	0
R1-81-2_Sequins	480	0	0
R1-81-2_Sequins	481	0	0
R1-81-2_Sequins	482	0	0
R1-81-2_Sequins	483	0	1
R1-81-2_Sequins	484	0	0
R1-81-2_Sequins	485	0	0
R1-81-2_Sequins	486	0	0
R1-81-2_Sequins	487	0	0
R1-81-2_Sequins	488	0	0
R1-81-2_Sequins	489	0	0
R1-81-2_Sequins	490	0	1
R1-81-2_Sequins	491	0	1
R1-81-2_Sequins	492	0	0
R1-81-2_Sequins	493	0	0
R1-81-2_Sequins	494	0	0
R1-81-2_Sequins	495	0	0
R1-81-2_Sequins	496	0	0
R1-81-2_Sequins	497	0	0
R1-81-2_Sequins	498	0	0
R1-81-2_Sequins	499	0	0
R1-81-2_Sequins	500	0	0
R1-81-2_Sequins	501	0	0
R1-81-2_Sequins	502	0	0
R1-81-2_Sequins	503	0	1
R1-81-2_Sequins	504	0	0
R1-81-2_Sequins	505	0	0
R1-81-2_Sequins	506	0	0
R1-81-2_Sequins	507	0	0
R1-81-2_Sequins	508	0	0
R1-81-2_Sequins	509	0	0
R1-81-2_Sequins	510	0	0
R1-81-2_Sequins	511	0	0
R1-81-2_Sequins	512	0	0
R1-81-2_Sequins	513	0	1
R1-81-2_Sequins	514	0	1
R1-81-2_Sequins	515	0	0
R1-81-2_Sequins	516	0	0
R1-81-2_Sequins	517	0	2
R1-81-2_Sequins	518	0	0
R1-81-2_Sequins	519	0	0
R1-81-2_Sequins	520	0	0
R1-81-2_Sequins	521	0	0
R1-81-2_Sequins	522	0	0
R1-81-2_Sequins	523	0	0
R1-81-2_Sequins	524	0	0
R1-81-2_Sequins	525	0	0
R1-81-2_Sequins	526	0	3
R1-81-2_Sequins	527	0	0
R1-81-2_Sequins	528	0	0
R1-81-2_Sequins	529	0	1
R1-81-2_Sequins	530	0	1
R1-81-2_Sequins	531	0	3
R1-81-2_Sequins	532	0	2
R1-81-2_Sequins	533	0	0
R1-81-2_Sequins	534	0	0
R1-81-2_Sequins	535	0	0
R1-81-2_Sequins	536	0	0
R1-81-2_Sequins	537	0	0
R1-81-2_Sequins	538	0	1
R1-81-2_Sequins	539	0	0
R1-81-2_Sequins	540	0	0
R1-81-2_Sequins	541	1	1
R1-81-2_Sequins	542	0	0
R1-81-2_Sequins	543	0	0
R1-81-2_Sequins	544	0	1
R1-81-2_Sequins	545	0	1
R1-81-2_Sequins	546	0	0
R1-81-2_Sequins	547	0	1
R1-81-2_Sequins	548	0	0
R1-81-2_Sequins	549	0	0
R1-81-2_Sequins	550	0	2
R1-81-2_Sequins	551	0	0
R1-81-2_Sequins	552	0	0
R1-81-2_Sequins	553	0	0
R1-81-2_Sequins	554	0	0
R1-81-2_Sequins	555	0	0
R1-81-2_Sequins	556	0	0
R1-81-2_Sequins	557	0	2
R1-81-2_Sequins	558	0	2
R1-81-2_Sequins	559	1	0
R1-81-2_Sequins	560	0	2
R1-81-2_Sequins	561	0	0
R1-81-2_Sequins	562	0	1
R1-81-2_Sequins	563	0	0
R1-81-2_Sequins	564	0	0
R1-81-2_Sequins	565	0	0
R1-81-2_Sequins	566	0	0
R1-81-2_Sequins	567	1	2
R1-81-2_Sequins	568	0	0
R1-81-2_Sequins	569	0	0
R1-81-2_Sequins	570	0	3
R1-81-2_Sequins	571	0	0
R1-81-2_Sequins	572	1	1
R1-81-2_Sequins	573	0	0
R1-81-2_Sequins	574	0	1
R1-81-2_Sequins	575	0	0
R1-81-2_Sequins	576	0	0
R1-81-2_Sequins	577	0	1
R1-81-2_Sequins	578	0	2
R1-81-2_Sequins	579	0	0
R1-81-2_Sequins	580	0	0
R1-81-2_Sequins	581	0	0
R1-81-2_Sequins	582	0	0
R1-81-2_Sequins	583	0	0
R1-81-2_Sequins	584	0	0
R1-81-2_Sequins	585	0	0
R1-81-2_Sequins	586	0	0
R1-81-2_Sequins	587	0	2
R1-81-2_Sequins	588	0	0
R1-81-2_Sequins	589	1	0
R1-81-2_Sequins	590	0	0
R1-81-2_Sequins	591	0	0
R1-81-2_Sequins	592	0	0
R1-81-2_Sequins	593	1	0
R1-81-2_Sequins	594	0	1
R1-81-2_Sequins	595	0	1
R1-81-2_Sequins	596	0	0
R1-81-2_Sequins	597	0	2
R1-81-2_Sequins	598	0	0
R1-81-2_Sequins	599	0	1
R1-81-2_Sequins	600	0	0
R1-81-2_Sequins	601	0	0
R1-81-2_Sequins	602	0	1
R1-81-2_Sequins	603	0	0
R1-81-2_Sequins	604	0	0
R1-81-2_Sequins	605	0	0
R1-81-2_Sequins	606	0	1
R1-81-2_Sequins	607	0	1
R1-81-2_Sequins	608	0	1
R1-81-2_Sequins	609	0	0
R1-81-2_Sequins	610	0	0
R1-81-2_Sequins	611	0	0
R1-81-2_Sequins	612	0	2
R1-81-2_Sequins	613	0	0
R1-81-2_Sequins	614	0	0
R1-81-2_Sequins	615	0	0
R1-81-2_Sequins	616	0	0
R1-81-2_Sequins	617	0	2
R1-81-2_Sequins	618	0	0
R1-81-2_Sequins	619	0	0
R1-81-2_Sequins	620	0	0
R1-81-2_Sequins	621	0	2
R1-81-2_Sequins	622	0	0
R1-81-2_Sequins	623	0	0
R1-81-2_Sequins	624	0	0
R1-81-2_Sequins	625	0	0
R1-81-2_Sequins	626	0	0
R1-81-2_Sequins	627	0	0
R1-81-2_Sequins	628	0	0
R1-81-2_Sequins	629	0	0
R1-81-2_Sequins	630	0	0
R1-81-2_Sequins	631	0	1
R1-81-2_Sequins	632	0	0
R1-81-2_Sequins	633	0	0
R1-81-2_Sequins	634	0	0
R1-81-2_Sequins	635	0	0
R1-81-2_Sequins	636	0	0
R1-81-2_Sequins	637	0	1
R1-81-2_Sequins	638	0	0
R1-81-2_Sequins	639	0	1
R1-81-2_Sequins	640	0	0
R1-81-2_Sequins	641	0	0
R1-81-2_Sequins	642	0	5
R1-81-2_Sequins	643	0	2
R1-81-2_Sequins	644	0	2
R1-81-2_Sequins	645	0	0
R1-81-2_Sequins	646	0	0
R1-81-2_Sequins	647	0	3
R1-81-2_Sequins	648	0	1
R1-81-2_Sequins	649	0	0
R1-81-2_Sequins	650	0	1
R1-81-2_Sequins	651	1	0
R1-81-2_Sequins	652	0	0
R1-81-2_Sequins	653	0	0
R1-81-2_Sequins	654	0	0
R1-81-2_Sequins	655	0	0
R1-81-2_Sequins	656	0	0
R1-81-2_Sequins	657	0	0
R1-81-2_Sequins	658	1	0
R1-81-2_Sequins	659	0	0
R1-81-2_Sequins	660	0	0
R1-81-2_Sequins	661	0	0
R1-81-2_Sequins	662	0	1
R1-81-2_Sequins	663	0	1
R1-81-2_Sequins	664	0	1
R1-81-2_Sequins	665	0	0
R1-81-2_Sequins	666	0	0
R1-81-2_Sequins	667	0	0
R1-81-2_Sequins	668	0	0
R1-81-2_Sequins	669	1	0
R1-81-2_Sequins	670	0	1
R1-81-2_Sequins	671	0	0
R1-81-2_Sequins	672	0	4
R1-81-2_Sequins	673	0	0
R1-81-2_Sequins	674	0	0
R1-81-2_Sequins	675	0	0
R1-81-2_Sequins	676	0	0
R1-81-2_Sequins	677	0	0
R1-81-2_Sequins	678	0	3
R1-81-2_Sequins	679	0	0
R1-81-2_Sequins	680	0	0
R1-81-2_Sequins	681	0	0
R1-81-2_Sequins	682	2	0
R1-81-2_Sequins	683	0	0
R1-81-2_Sequins	684	0	0
R1-81-2_Sequins	685	0	0
R1-81-2_Sequins	686	0	0
R1-81-2_Sequins	687	1	3
R1-81-2_Sequins	688	0	1
R1-81-2_Sequins	689	0	1
R1-81-2_Sequins	690	0	0
R1-81-2_Sequins	691	0	0
R1-81-2_Sequins	692	1	0
R1-81-2_Sequins	693	0	0
R1-81-2_Sequins	694	0	2
R1-81-2_Sequins	695	0	1
R1-81-2_Sequins	696	0	0
R1-81-2_Sequins	697	0	0
R1-81-2_Sequins	698	0	0
R1-81-2_Sequins	699	0	0
R1-81-2_Sequins	700	0	1
R1-81-2_Sequins	701	0	0
R1-81-2_Sequins	702	0	0
R1-81-2_Sequins	703	0	0
R1-81-2_Sequins	704	0	0
R1-81-2_Sequins	705	0	0
R1-81-2_Sequins	706	0	0
R1-81-2_Sequins	707	0	0
R1-81-2_Sequins	708	0	0
R1-81-2_Sequins	709	0	0
R1-81-2_Sequins	710	0	1
R1-81-2_Sequins	711	0	0
R1-81-2_Sequins	712	0	0
R1-81-2_Sequins	713	0	0
R1-81-2_Sequins	714	0	0
R1-81-2_Sequins	715	0	3
R1-81-2_Sequins	716	0	0
R1-81-2_Sequins	717	0	1
R1-81-2_Sequins	718	0	0
R1-81-2_Sequins	719	0	0
R1-81-2_Sequins	720	0	1
R1-81-2_Sequins	721	0	1
R1-81-2_Sequins	722	0	0
R1-81-2_Sequins	723	0	0
R1-81-2_Sequins	724	0	0
R1-81-2_Sequins	725	0	0
R1-81-2_Sequins	726	0	0
R1-81-2_Sequins	727	0	2
R1-81-2_Sequins	728	0	0
R1-81-2_Sequins	729	0	0
R1-81-2_Sequins	730	0	0
R1-81-2_Sequins	731	0	0
R1-81-2_Sequins	732	0	0
R1-81-2_Sequins	733	0	0
R1-81-2_Sequins	734	0	0
R1-81-2_Sequins	735	0	0
R1-81-2_Sequins	736	0	0
R1-81-2_Sequins	737	0	0
R1-81-2_Sequins	738	0	1
R1-81-2_Sequins	739	0	0
R1-81-2_Sequins	740	0	0
R1-81-2_Sequins	741	0	1
R1-81-2_Sequins	742	0	0
R1-81-2_Sequins	743	0	0
R1-81-2_Sequins	744	0	0
R1-81-2_Sequins	745	0	1
R1-81-2_Sequins	746	0	1
R1-81-2_Sequins	747	0	1
R1-81-2_Sequins	748	0	1
R1-81-2_Sequins	749	0	0
R1-81-2_Sequins	750	0	1
R1-81-2_Sequins	751	0	1
R1-81-2_Sequins	752	0	1
R1-81-2_Sequins	753	0	0
R1-81-2_Sequins	754	0	0
R1-81-2_Sequins	755	0	0
R1-81-2_Sequins	756	0	1
R1-81-2_Sequins	757	0	0
R1-81-2_Sequins	758	0	0
R1-81-2_Sequins	759	0	0
R1-81-2_Sequins	760	0	0
R1-81-2_Sequins	761	0	0
R1-81-2_Sequins	762	0	1
R1-81-2_Sequins	763	0	2
R1-81-2_Sequins	764	0	1
R1-81-2_Sequins	765	0	1
R1-81-2_Sequins	766	0	0
R1-81-2_Sequins	767	0	0
R1-81-2_Sequins	768	0	1
R1-81-2_Sequins	769	0	1
R1-81-2_Sequins	770	0	0
R1-81-2_Sequins	771	0	0
R1-81-2_Sequins	772	0	0
R1-81-2_Sequins	773	0	0
R1-81-2_Sequins	774	1	0
R1-81-2_Sequins	775	0	1
R1-81-2_Sequins	776	0	1
R1-81-2_Sequins	777	0	1
R1-81-2_Sequins	778	0	1
R1-81-2_Sequins	779	1	0
R1-81-2_Sequins	780	0	1
R1-81-2_Sequins	781	0	1
R1-81-2_Sequins	782	0	0
R1-81-2_Sequins	783	0	0
R1-81-2_Sequins	784	0	0
R1-81-2_Sequins	785	0	0
R1-81-2_Sequins	786	0	0
R1-81-2_Sequins	787	0	0
R1-81-2_Sequins	788	0	2
R1-81-2_Sequins	789	0	0
R1-81-2_Sequins	790	0	0
R1-81-2_Sequins	791	0	1
R1-81-2_Sequins	792	0	0
R1-81-2_Sequins	793	0	2
R1-81-2_Sequins	794	0	1
R1-81-2_Sequins	795	0	1
R1-81-2_Sequins	796	0	1
R1-81-2_Sequins	797	1	0
R1-81-2_Sequins	798	0	3
R1-81-2_Sequins	799	0	0
R1-81-2_Sequins	800	0	0
R1-81-2_Sequins	801	0	2
R1-81-2_Sequins	802	0	1
R1-81-2_Sequins	803	0	1
R1-81-2_Sequins	804	0	0
R1-81-2_Sequins	805	0	0
R1-81-2_Sequins	806	0	1
R1-81-2_Sequins	807	0	0
R1-81-2_Sequins	808	0	0
R1-81-2_Sequins	809	0	0
R1-81-2_Sequins	810	0	0
R1-81-2_Sequins	811	0	1
R1-81-2_Sequins	812	0	0
R1-81-2_Sequins	813	0	1
R1-81-2_Sequins	814	0	0
R1-81-2_Sequins	815	0	0
R1-81-2_Sequins	816	0	0
R1-81-2_Sequins	817	0	0
R1-81-2_Sequins	818	0	2
R1-81-2_Sequins	819	0	0
R1-81-2_Sequins	820	0	0
R1-81-2_Sequins	821	0	1
R1-81-2_Sequins	822	0	0
R1-81-2_Sequins	823	0	1
R1-81-2_Sequins	824	0	0
R1-81-2_Sequins	825	0	0
R1-81-2_Sequins	826	0	0
R1-81-2_Sequins	827	0	1
R1-81-2_Sequins	828	0	0
R1-81-2_Sequins	829	0	1
R1-81-2_Sequins	830	0	0
R1-81-2_Sequins	831	0	0
R1-81-2_Sequins	832	0	2
R1-81-2_Sequins	833	0	0
R1-81-2_Sequins	834	0	1
R1-81-2_Sequins	835	1	1
R1-81-2_Sequins	836	0	1
R1-81-2_Sequins	837	0	2
R1-81-2_Sequins	838	0	0
R1-81-2_Sequins	839	0	0
R1-81-2_Sequins	840	0	1
R1-81-2_Sequins	841	0	0
R1-81-2_Sequins	842	0	0
R1-81-2_Sequins	843	0	0
R1-81-2_Sequins	844	1	1
R1-81-2_Sequins	845	0	2
R1-81-2_Sequins	846	0	0
R1-81-2_Sequins	847	0	1
R1-81-2_Sequins	848	0	5
R1-81-2_Sequins	849	0	0
R1-81-2_Sequins	850	0	3
R1-81-2_Sequins	851	0	1
R1-81-2_Sequins	852	0	0
R1-81-2_Sequins	853	0	0
R1-81-2_Sequins	854	0	0
R1-81-2_Sequins	855	0	0
R1-81-2_Sequins	856	0	0
R1-81-2_Sequins	857	0	0
R1-81-2_Sequins	858	1	1
R1-81-2_Sequins	859	0	0
R1-81-2_Sequins	860	0	0
R1-81-2_Sequins	861	0	0
R1-81-2_Sequins	862	0	3
R1-81-2_Sequins	863	0	5
R1-81-2_Sequins	864	0	0
R1-81-2_Sequins	865	1	0
R1-81-2_Sequins	866	0	0
R1-81-2_Sequins	867	0	2
R1-81-2_Sequins	868	0	0
R1-81-2_Sequins	869	0	0
R1-81-2_Sequins	870	0	0
R1-81-2_Sequins	871	0	0
R1-81-2_Sequins	872	0	0
R1-81-2_Sequins	873	0	1
R1-81-2_Sequins	874	0	0
R1-81-2_Sequins	875	0	0
R1-81-2_Sequins	876	0	1
R1-81-2_Sequins	877	0	0
R1-81-2_Sequins	878	0	0
R1-81-2_Sequins	879	0	0
R1-81-2_Sequins	880	0	0
R1-81-2_Sequins	881	0	1
R1-81-2_Sequins	882	0	0
R1-81-2_Sequins	883	0	1
R1-81-2_Sequins	884	0	2
R1-81-2_Sequins	885	0	0
R1-81-2_Sequins	886	0	0
R1-81-2_Sequins	887	0	1
R1-81-2_Sequins	888	0	0
R1-81-2_Sequins	889	0	1
R1-81-2_Sequins	890	0	0
R1-81-2_Sequins	891	0	1
R1-81-2_Sequins	892	0	1
R1-81-2_Sequins	893	0	0
R1-81-2_Sequins	894	0	0
R1-81-2_Sequins	895	0	1
R1-81-2_Sequins	896	0	0
R1-81-2_Sequins	897	0	0
R1-81-2_Sequins	898	0	2
R1-81-2_Sequins	899	0	0
R1-81-2_Sequins	900	0	2
R1-81-2_Sequins	901	0	0
R1-81-2_Sequins	902	0	0
R1-81-2_Sequins	903	0	0
R1-81-2_Sequins	904	0	1
R1-81-2_Sequins	905	0	2
R1-81-2_Sequins	906	0	3
R1-81-2_Sequins	907	0	1
R1-81-2_Sequins	908	0	0
R1-81-2_Sequins	909	0	0
R1-81-2_Sequins	910	1	0
R1-81-2_Sequins	911	1	1
R1-81-2_Sequins	912	1	0
R1-81-2_Sequins	913	0	0
R1-81-2_Sequins	914	0	1
R1-81-2_Sequins	915	1	1
R1-81-2_Sequins	916	0	0
R1-81-2_Sequins	917	0	0
R1-81-2_Sequins	918	0	4
R1-81-2_Sequins	919	0	4
R1-81-2_Sequins	920	0	0
R1-81-2_Sequins	921	0	0
R1-81-2_Sequins	922	0	0
R1-81-2_Sequins	923	0	0
R1-81-2_Sequins	924	0	1
R1-81-2_Sequins	925	0	1
R1-81-2_Sequins	926	0	0
R1-81-2_Sequins	927	0	1
R1-81-2_Sequins	928	0	0
R1-81-2_Sequins	929	0	3
R1-81-2_Sequins	930	0	2
R1-81-2_Sequins	931	0	5
R1-81-2_Sequins	932	0	14
R1-81-2_Sequins	933	0	5
R1-81-2_Sequins	934	0	3
R1-81-2_Sequins	935	0	1
R1-81-2_Sequins	936	0	1
R1-81-2_Sequins	937	0	1
R1-81-2_Sequins	938	0	0
R1-81-2_Sequins	939	0	5
R1-81-2_Sequins	940	0	0
R1-81-2_Sequins	941	0	0
R1-81-2_Sequins	942	0	1
R1-81-2_Sequins	943	0	1
R1-81-2_Sequins	944	0	0
R1-81-2_Sequins	945	0	1
R1-81-2_Sequins	946	0	0
R1-81-2_Sequins	947	0	0
R1-81-2_Sequins	948	0	0
R1-81-2_Sequins	949	0	0
R1-81-2_Sequins	950	0	1
R1-81-2_Sequins	951	0	0
R1-81-2_Sequins	952	0	0
R1-81-2_Sequins	953	0	0
R1-81-2_Sequins	954	0	2
R1-81-2_Sequins	955	0	0
R1-81-2_Sequins	956	0	0
R1-81-2_Sequins	957	0	0
R1-81-2_Sequins	958	0	0
R1-81-2_Sequins	959	0	0
R1-81-2_Sequins	960	0	2
R1-81-2_Sequins	961	0	0
R1-81-2_Sequins	962	1	0
R1-81-2_Sequins	963	0	1
R1-81-2_Sequins	964	0	1
R1-81-2_Sequins	965	0	0
R1-81-2_Sequins	966	0	0
R1-81-2_Sequins	967	0	0
R1-81-2_Sequins	968	0	1
R1-81-2_Sequins	969	1	0
R1-81-2_Sequins	970	0	4
R1-81-2_Sequins	971	0	1
R1-81-2_Sequins	972	0	1
R1-81-2_Sequins	973	0	4
R1-81-2_Sequins	974	0	0
R1-81-2_Sequins	975	0	0
R1-81-2_Sequins	976	0	0
R1-81-2_Sequins	977	0	0
R1-81-2_Sequins	978	0	0
R1-81-2_Sequins	979	0	0
R1-81-2_Sequins	980	0	1
R1-81-2_Sequins	981	0	0
R1-81-2_Sequins	982	0	0
R1-81-2_Sequins	983	0	1
R1-81-2_Sequins	984	0	1
R1-81-2_Sequins	985	0	5
R1-81-2_Sequins	986	0	0
R1-81-2_Sequins	987	1	0
R1-81-2_Sequins	988	0	3
R1-81-2_Sequins	989	0	1
R1-81-2_Sequins	990	0	1
R1-81-2_Sequins	991	0	2
R1-81-2_Sequins	992	0	0
R1-81-2_Sequins	993	0	0
R1-81-2_Sequins	994	0	0
R1-81-2_Sequins	995	0	0
R1-81-2_Sequins	996	0	1
R1-81-2_Sequins	997	0	0
R1-81-2_Sequins	998	0	0
R1-81-2_Sequins	999	0	1
R1-81-2_Sequins	1000	0	0
R1-81-2_Sequins	1001	0	2
R1-81-2_Sequins	1002	0	1
R1-81-2_Sequins	1003	0	0
R1-81-2_Sequins	1004	0	0
R1-81-2_Sequins	1005	0	0
R1-81-2_Sequins	1006	0	0
R1-81-2_Sequins	1007	0	0
R1-81-2_Sequins	1008	0	0
R1-81-2_Sequins	1009	1	2
R1-81-2_Sequins	1010	0	2
R1-81-2_Sequins	1011	0	1
R1-81-2_Sequins	1012	1	1
R1-81-2_Sequins	1013	0	3
R1-81-2_Sequins	1014	0	0
R1-81-2_Sequins	1015	0	1
R1-81-2_Sequins	1016	0	3
R1-81-2_Sequins	1017	0	0
R1-81-2_Sequins	1018	0	2
R1-81-2_Sequins	1019	0	0
R1-81-2_Sequins	1020	0	0
R1-81-2_Sequins	1021	0	0
R1-81-2_Sequins	1022	0	0
R1-81-2_Sequins	1023	0	0
R1-81-2_Sequins	1024	0	0
R1-81-2_Sequins	1025	0	1
R1-81-2_Sequins	1026	0	0
R1-81-2_Sequins	1027	0	1
R1-81-2_Sequins	1028	0	1
R1-81-2_Sequins	1029	0	0
R1-81-2_Sequins	1030	0	0
